echo,disterl,1,1,false,1,false,1048576,1000,1,20279635
echo,partisan,1,1,false,1,false,1048576,1000,1,12349009
echo,partisan,1,4,false,1,false,1048576,1000,1,12625251
echo,partisan,1,4,true,1,false,1048576,1000,1,12589241
echo,partisan,1,1,false,1,false,1048576,1000,1,12613850
echo,partisan,1,1,false,1,true,1048576,1000,1,13329308
echo,partisan,1,4,false,1,true,1048576,1000,1,12253188
echo,partisan,1,4,true,1,true,1048576,1000,1,12973940
echo,disterl,2,1,false,1,false,1048576,1000,1,25592325
echo,partisan,2,1,false,1,false,1048576,1000,1,21104285
echo,partisan,2,4,false,1,false,1048576,1000,1,20153075
echo,partisan,2,4,true,1,false,1048576,1000,1,19920817
echo,partisan,2,1,false,2,false,1048576,1000,1,20343317
echo,partisan,2,1,false,2,true,1048576,1000,1,20386914
echo,partisan,2,4,false,2,true,1048576,1000,1,20853146
echo,partisan,2,4,true,2,true,1048576,1000,1,20534886
echo,disterl,4,1,false,1,false,1048576,1000,1,40564852
echo,partisan,4,1,false,1,false,1048576,1000,1,34974622
echo,partisan,4,4,false,1,false,1048576,1000,1,36419972
echo,partisan,4,4,true,1,false,1048576,1000,1,36394530
echo,partisan,4,1,false,4,false,1048576,1000,1,37085251
echo,partisan,4,1,false,4,true,1048576,1000,1,36491273
echo,partisan,4,4,false,4,true,1048576,1000,1,38024026
echo,partisan,4,4,true,4,true,1048576,1000,1,37488706
echo,disterl,8,1,false,1,false,1048576,1000,1,76378273
echo,partisan,8,1,false,1,false,1048576,1000,1,69431773
echo,partisan,8,4,false,1,false,1048576,1000,1,70288759
echo,partisan,8,4,true,1,false,1048576,1000,1,71081647
echo,partisan,8,1,false,8,false,1048576,1000,1,73627319
echo,partisan,8,1,false,8,true,1048576,1000,1,75564568
echo,partisan,8,4,false,8,true,1048576,1000,1,81746323
echo,partisan,8,4,true,8,true,1048576,1000,1,81056593
echo,disterl,1,1,false,1,false,2097152,1000,1,28956055
echo,partisan,1,1,false,1,false,2097152,1000,1,14610280
echo,partisan,1,4,false,1,false,2097152,1000,1,15437862
echo,partisan,1,4,true,1,false,2097152,1000,1,14802585
echo,partisan,1,1,false,1,false,2097152,1000,1,15327868
echo,partisan,1,1,false,1,true,2097152,1000,1,15104380
echo,partisan,1,4,false,1,true,2097152,1000,1,14826398
echo,partisan,1,4,true,1,true,2097152,1000,1,14828018
echo,disterl,2,1,false,1,false,2097152,1000,1,37658506
echo,partisan,2,1,false,1,false,2097152,1000,1,23312563
echo,partisan,2,4,false,1,false,2097152,1000,1,23881210
echo,partisan,2,4,true,1,false,2097152,1000,1,24279277
echo,partisan,2,1,false,2,false,2097152,1000,1,24113707
echo,partisan,2,1,false,2,true,2097152,1000,1,24348278
echo,partisan,2,4,false,2,true,2097152,1000,1,24375203
echo,partisan,2,4,true,2,true,2097152,1000,1,23504704
echo,disterl,4,1,false,1,false,2097152,1000,1,61794612
echo,partisan,4,1,false,1,false,2097152,1000,1,46658585
echo,partisan,4,4,false,1,false,2097152,1000,1,42189060
echo,partisan,4,4,true,1,false,2097152,1000,1,44682379
echo,partisan,4,1,false,4,false,2097152,1000,1,42277550
echo,partisan,4,1,false,4,true,2097152,1000,1,44236441
echo,partisan,4,4,false,4,true,2097152,1000,1,44664218
echo,partisan,4,4,true,4,true,2097152,1000,1,47749535
echo,disterl,8,1,false,1,false,2097152,1000,1,119252179
echo,partisan,8,1,false,1,false,2097152,1000,1,87767292
echo,partisan,8,4,false,1,false,2097152,1000,1,87463400
echo,partisan,8,4,true,1,false,2097152,1000,1,85600814
echo,partisan,8,1,false,8,false,2097152,1000,1,87432377
echo,partisan,8,1,false,8,true,2097152,1000,1,89195387
echo,partisan,8,4,false,8,true,2097152,1000,1,98838239
echo,partisan,8,4,true,8,true,2097152,1000,1,103373165
echo,disterl,1,1,false,1,false,4194304,1000,1,55955783
echo,partisan,1,1,false,1,false,4194304,1000,1,19720264
echo,partisan,1,4,false,1,false,4194304,1000,1,19122015
echo,partisan,1,4,true,1,false,4194304,1000,1,20547064
echo,partisan,1,1,false,1,false,4194304,1000,1,20090114
echo,partisan,1,1,false,1,true,4194304,1000,1,19608580
echo,partisan,1,4,false,1,true,4194304,1000,1,19475186
echo,partisan,1,4,true,1,true,4194304,1000,1,20083151
echo,disterl,2,1,false,1,false,4194304,1000,1,71418491
echo,partisan,2,1,false,1,false,4194304,1000,1,31902911
echo,partisan,2,4,false,1,false,4194304,1000,1,31734791
echo,partisan,2,4,true,1,false,4194304,1000,1,31393561
echo,partisan,2,1,false,2,false,4194304,1000,1,31347609
echo,partisan,2,1,false,2,true,4194304,1000,1,31650145
echo,partisan,2,4,false,2,true,4194304,1000,1,31093698
echo,partisan,2,4,true,2,true,4194304,1000,1,31206728
echo,disterl,4,1,false,1,false,4194304,1000,1,116970831
echo,partisan,4,1,false,1,false,4194304,1000,1,62716868
echo,partisan,4,4,false,1,false,4194304,1000,1,59972970
echo,partisan,4,4,true,1,false,4194304,1000,1,60861469
echo,partisan,4,1,false,4,false,4194304,1000,1,57750239
echo,partisan,4,1,false,4,true,4194304,1000,1,55806853
echo,partisan,4,4,false,4,true,4194304,1000,1,55442014
echo,partisan,4,4,true,4,true,4194304,1000,1,57165481
echo,disterl,8,1,false,1,false,4194304,1000,1,224249580
echo,partisan,8,1,false,1,false,4194304,1000,1,108599518
echo,partisan,8,4,false,1,false,4194304,1000,1,107482267
echo,partisan,8,4,true,1,false,4194304,1000,1,105707595
echo,partisan,8,1,false,8,false,4194304,1000,1,102031346
echo,partisan,8,1,false,8,true,4194304,1000,1,105155857
echo,partisan,8,4,false,8,true,4194304,1000,1,115951029
echo,partisan,8,4,true,8,true,4194304,1000,1,110268725
echo,disterl,1,1,false,1,false,8388608,1000,1,97975166
echo,partisan,1,1,false,1,false,8388608,1000,1,26917684
echo,partisan,1,4,false,1,false,8388608,1000,1,26742250
echo,partisan,1,4,true,1,false,8388608,1000,1,26719648
echo,partisan,1,1,false,1,false,8388608,1000,1,26701847
echo,partisan,1,1,false,1,true,8388608,1000,1,26258985
echo,partisan,1,4,false,1,true,8388608,1000,1,26937861
echo,partisan,1,4,true,1,true,8388608,1000,1,26182895
echo,disterl,2,1,false,1,false,8388608,1000,1,133588711
echo,partisan,2,1,false,1,false,8388608,1000,1,39471252
echo,partisan,2,4,false,1,false,8388608,1000,1,40772672
echo,partisan,2,4,true,1,false,8388608,1000,1,39717697
echo,partisan,2,1,false,2,false,8388608,1000,1,40054029
echo,partisan,2,1,false,2,true,8388608,1000,1,37995342
echo,partisan,2,4,false,2,true,8388608,1000,1,37328066
echo,partisan,2,4,true,2,true,8388608,1000,1,37499668
echo,disterl,4,1,false,1,false,8388608,1000,1,227834566
echo,partisan,4,1,false,1,false,8388608,1000,1,67112509
echo,partisan,4,4,false,1,false,8388608,1000,1,67116115
echo,partisan,4,4,true,1,false,8388608,1000,1,66983521
echo,partisan,4,1,false,4,false,8388608,1000,1,69983769
echo,partisan,4,1,false,4,true,8388608,1000,1,66303544
echo,partisan,4,4,false,4,true,8388608,1000,1,69324277
echo,partisan,4,4,true,4,true,8388608,1000,1,68955420
echo,disterl,8,1,false,1,false,8388608,1000,1,452906297
echo,partisan,8,1,false,1,false,8388608,1000,1,153130286
echo,partisan,8,4,false,1,false,8388608,1000,1,155056859
echo,partisan,8,4,true,1,false,8388608,1000,1,157070140
echo,partisan,8,1,false,8,false,8388608,1000,1,155307837
echo,partisan,8,1,false,8,true,8388608,1000,1,147284135
echo,partisan,8,4,false,8,true,8388608,1000,1,165624579
echo,partisan,8,4,true,8,true,8388608,1000,1,168884730
echo,disterl,1,1,false,1,false,1048576,1000,20,177590035
echo,partisan,1,1,false,1,false,1048576,1000,20,29335370
echo,partisan,1,4,false,1,false,1048576,1000,20,28674581
echo,partisan,1,4,true,1,false,1048576,1000,20,29232742
echo,partisan,1,1,false,1,false,1048576,1000,20,29406737
echo,partisan,1,1,false,1,true,1048576,1000,20,28285777
echo,partisan,1,4,false,1,true,1048576,1000,20,28889283
echo,partisan,1,4,true,1,true,1048576,1000,20,29256147
echo,disterl,2,1,false,1,false,1048576,1000,20,249594016
echo,partisan,2,1,false,1,false,1048576,1000,20,36295766
echo,partisan,2,4,false,1,false,1048576,1000,20,36843805
echo,partisan,2,4,true,1,false,1048576,1000,20,37116985
echo,partisan,2,1,false,2,false,1048576,1000,20,34789264
echo,partisan,2,1,false,2,true,1048576,1000,20,35041543
echo,partisan,2,4,false,2,true,1048576,1000,20,35684301
echo,partisan,2,4,true,2,true,1048576,1000,20,35518960
echo,disterl,4,1,false,1,false,1048576,1000,20,542610589
echo,partisan,4,1,false,1,false,1048576,1000,20,54518208
echo,partisan,4,4,false,1,false,1048576,1000,20,51397223
echo,partisan,4,4,true,1,false,1048576,1000,20,51993286
echo,partisan,4,1,false,4,false,1048576,1000,20,53159793
echo,partisan,4,1,false,4,true,1048576,1000,20,53778038
echo,partisan,4,4,false,4,true,1048576,1000,20,55819450
echo,partisan,4,4,true,4,true,1048576,1000,20,56892226
echo,disterl,8,1,false,1,false,1048576,1000,20,1108136319
echo,partisan,8,1,false,1,false,1048576,1000,20,99403383
echo,partisan,8,4,false,1,false,1048576,1000,20,96918905
echo,partisan,8,4,true,1,false,1048576,1000,20,93865228
echo,partisan,8,1,false,8,false,1048576,1000,20,96692517
echo,partisan,8,1,false,8,true,1048576,1000,20,93893510
echo,partisan,8,4,false,8,true,1048576,1000,20,105082745
echo,partisan,8,4,true,8,true,1048576,1000,20,109608876
echo,disterl,1,1,false,1,false,2097152,1000,20,305625187
echo,partisan,1,1,false,1,false,2097152,1000,20,32344035
echo,partisan,1,4,false,1,false,2097152,1000,20,32174096
echo,partisan,1,4,true,1,false,2097152,1000,20,32435951
echo,partisan,1,1,false,1,false,2097152,1000,20,31410567
echo,partisan,1,1,false,1,true,2097152,1000,20,31249267
echo,partisan,1,4,false,1,true,2097152,1000,20,30656632
echo,partisan,1,4,true,1,true,2097152,1000,20,31673171
echo,disterl,2,1,false,1,false,2097152,1000,20,492997980
echo,partisan,2,1,false,1,false,2097152,1000,20,41735125
echo,partisan,2,4,false,1,false,2097152,1000,20,40599829
echo,partisan,2,4,true,1,false,2097152,1000,20,41092127
echo,partisan,2,1,false,2,false,2097152,1000,20,39259632
echo,partisan,2,1,false,2,true,2097152,1000,20,38068686
echo,partisan,2,4,false,2,true,2097152,1000,20,37288060
echo,partisan,2,4,true,2,true,2097152,1000,20,39165251
echo,disterl,4,1,false,1,false,2097152,1000,20,1040937209
echo,partisan,4,1,false,1,false,2097152,1000,20,62651759
echo,partisan,4,4,false,1,false,2097152,1000,20,60109179
echo,partisan,4,4,true,1,false,2097152,1000,20,60344583
echo,partisan,4,1,false,4,false,2097152,1000,20,60684068
echo,partisan,4,1,false,4,true,2097152,1000,20,59904937
echo,partisan,4,4,false,4,true,2097152,1000,20,60513766
echo,partisan,4,4,true,4,true,2097152,1000,20,60957650
echo,disterl,8,1,false,1,false,2097152,1000,20,2208066974
echo,partisan,8,1,false,1,false,2097152,1000,20,106996776
echo,partisan,8,4,false,1,false,2097152,1000,20,106027504
echo,partisan,8,4,true,1,false,2097152,1000,20,106399073
echo,partisan,8,1,false,8,false,2097152,1000,20,108326711
echo,partisan,8,1,false,8,true,2097152,1000,20,110017292
echo,partisan,8,4,false,8,true,2097152,1000,20,115648544
echo,partisan,8,4,true,8,true,2097152,1000,20,117732751
